level,word,extra,translation
B2,живо́й,"(-а́я, -о́е, -ы́е); кр.ф. жив, -а́, жи́во, -ы 1) жива́я ры́ба 2) живо́й ум","living, alive, nimble 1) alive fish 2) nimble mind"
B2,жи́вопись,"ж.р., только ед.ч.",painting
B2,живо́т,,belly
B2,живо́тное,(-ые) сущ.,animal
B2,жи́дкий,"(-ая, -ое, -ие)","liquid, watery"
B2,жи́дкость,ж.р.,"liquid, fluid"
B2,жизнера́достный,"(-ая, -ое, -ые)",cheerful
B2,жизнь,ж.р.,life
B2,жило́й,"(-а́я, -о́е, -ы́е)",living
B2,жир,,"fat, oil"
B2,жи́рный,"(-ая, -ое, -ые) 1) жи́рное мя́со 2) жи́рное пятно","fat, oily, greasy 1) fat meat 2) oily stain"
B2,жи́тель,жи́тельница,inhabitant
B2,жить,"(живу, живёшь) нсв I",to live
B2,жук,,"bug, beetle"
B2,журна́л,,magazine
B2,журнали́ст,ж.р. журнали́стка; р.п. мн.ч. журнали́сток,journalist
B2,журнали́стика,только ед.ч.,journalism
B2,жюри́,ср.р. неизм.,jury
B2,за,1) + в.п. Спаси́бо за по́мощь. 2) + в.п. за ско́лько вре́мени? сде́лать за час 3) + т.п. где? дом за магази́ном 4) + т.п. за чем? пойти́ за хле́бом 5) куда? сесть за стол,"behind, over, at, in, for for 1) Thank you for help. in, within, during 2) to do in an hour 3) the house is behind the store 4) to go to buy bread 5) to sit down at the table"
B2,забасто́вка,р.п. мн.ч. забасто́вок,strike
B2,забива́ть,"нсв I — заби́ть (забью́, забьёшь) св I — заби́ть гвоздь, гол","to drive in, to hammer in, to nail up — to batter in a nail, to shoot a goal"
B2,забо́р,,fence
B2,забо́титься,"нсв (забо́чусь, забо́тишься) нсв II — позабо́титься (позабо́чусь, позабо́тишься) св II","to take care of, to look after, to care"
B2,забо́тливый,"(-ая, -ое, -ые); забо́тливо",careful; cherishingly
B2,забыва́ть,"забы́ть, св I (забу́ду, забу́дешь)",to forget
B2,зава́ривать,нсв I — завари́ть св II — завари́ть чай,to brew — to brew tea
B2,завеща́ние,,last will
B2,зави́довать,"(зави́дую, зави́дуешь) нсв I — позави́довать (позави́дую, позави́дуешь) св I",to envy
B2,зави́сеть,"нсв (зави́шу, зави́сишь)",to depend on
B2,за́висть,ж.р. только ед.ч.,envy
B2,заво́д,,factory
B2,заводи́ть,"(завожу́, заво́дишь) нсв II — завести́ (заведу́, заведёшь) св I 1) кого? куда? — завести́ в лес 2) что? — заводи́ть часы́ 3) кого? — завести́ соба́ку","to bring, to lead, to wind up, to acquire 1) to lead in the forest 2) to wind up clock 3) to acquire a dog"
B2,завоёвывать,"нсв I — завоева́ть (завою́ю, завою́ешь) св I","to conquer, to win"
B2,завора́чивать,нсв I — заверну́ть св I,to turn
B2,за́втра,,tomorrow
B2,за́втрак,сущ.,breakfast
B2,за́втракать,"гл., св I поза́втракать",to take breakfast
B2,за́втрашний,"(-яя, -ее, -ие)",tomorrow
B2,завя́зывать,"нсв I — завяза́ть (завяжу́, завя́жешь) св I 1) завяза́ть га́лстук 2) завяза́ть больно́й па́лец 3) завя́зывать знако́мство","to tie up, to wrap up 1) to tie necktie 2) to wrap a sore finger 3) to strike up an acquaintance"
B2,зага́дка,р.п. мн.ч. зага́док,"riddle, mystery"
B2,зага́дочный,"(-ая, -ое, -ые); зага́дочно",mysterious; mysteriously
B2,за́говор,,"conspiracy, plot"
B2,заголо́вок,р.п. заголо́вка; мн.ч. заголо́вки,headline
B2,загора́ть,нсв I — загоре́ть св II,"to tan, to become sunburnt"
B2,загоре́лый,"(-ая, -ое, -ые)",sunburnt
B2,заграни́чный,"(-ая, -ое, -ые)",foreign
B2,загрязне́ние,(загрязне́ние окружа́ющей среды́),pollution — environmental pollution
B2,загрязня́ть,нсв I — загрязни́ть св II,"to pollute, to dirty, to soil"
B2,зада́ние,,task
B2,зада́ть,"св (зада́м, зада́шь) — зада́ть вопро́с, зада́ть зада́ние, нсв задава́ть","to set, to put — to put question, to give — to give a task"
B2,зада́ча,1) зада́ча по фи́зике; 2) зада́чи госуда́рства,"problem, task, exercise: 1) exercise in physics; 2) governmental tasks"
B2,заду́маться,св I,"to think, to muse"
B2,зажига́ть,"нсв I — заже́чь (зажгу́, зажжёшь, зажгу́т) св I","to light, to set on fire"
B2,зажига́лка,р.п. мн.ч. зажига́лок,lighter
B2,заинтересова́ть,"(заинтересу́ю, заинтересу́ешь) св I","to interest, to awake interest"
B2,заинтересова́ться,"(заинтересу́юсь, заинтересу́ешься) св I",to take interest in
B2,зака́зывать,"нсв I — заказа́ть (закажу́, зака́жешь) св I",to order
B2,зака́нчивать,нсв I — зако́нчить св II,"to finish, to end"
B2,зака́нчиваться,нсв I — зако́нчиться св II,"to end, to come to the end"
B2,зака́т,,sunset
B2,заключа́ться,"(1 и 2 л. не употр.) только нсв I — Не зна́ем, в чём заключа́ется пробле́ма.","to consist, to conclude — We don’t know where the problem consists in."
B2,заключе́ние,— заключе́ние специали́ста,conclusion — specialist’s conclusion
B2,заключи́тельный,"(-ая, -ое, -ые)","final, concluding"
B2,зако́н,,law
B2,закономе́рный,"(-ая, -ое, -ые) ; закономе́рно","regular, naturally determined; it is in order"
B2,закрича́ть,"св (закричу́, закричи́шь)",to cry
B2,закрыва́ть,"нсв I — закры́ть св (закро́ю, закро́ешь)",to close
B2,закрыва́ться,"нсв I — закры́ться св (закро́юсь, закро́ешься) — Магази́н закрыва́ется в 7 часо́в.","to shut, to close — The store closes at 7."
B2,закры́т,"(-а, -о, -ы) кр.ф.",closed
B2,закури́ть,св II,"to light up (a cigarette), to start smoking"
B2,заку́ска,р.п. мн.ч. заку́сок,snack
B2,зал,,hall
B2,зали́в,,"bay, gulf"
B2,зало́жник,,hostage
B2,заменя́ть,нсв I — замени́ть св II,to change
B2,замести́тель,,"deputy, assistant"
B2,замеча́ние,,reprimand
B2,замеча́тельный,"(-ая, -ое, -ые); замеча́тельно",remarkable; remarkably
B2,замеча́ть,"нсв I — заме́тить (заме́чу, заме́тишь) св",to notice
B2,замо́к,р.п. замка́,lock
B2,замолча́ть,"св (замолчу́, замолчи́шь)",to stop talking
B2,за́морозки,только мн.ч.,"frost, freezings"
B2,за́муж,вы́йти за́муж,to marry smb. (about women)
B2,за́мужем,,married (about women)
B2,занима́ть,"нсв I — заня́ть (займу́, займёшь) св",to occupy
B2,занима́ться,"1) че́м? — спо́ртом, ру́сским языко́м; 2) где́? — в библиоте́ке, до́ма","to learn, to study, to take up 1) to take up sport, to study Russian; 2) to study in a library, at homе"
B2,за́нят,"(-а́, -о, -ы) кр.ф.",busy
B2,заня́тие,1) заня́тие по ру́сскому языку́ 2) коллекциони́рование — интере́сное заня́тие.,"business, occupation, lesson 1) lesson of Russian 2) gathering is an interesting occupation."
B2,за́пад,только ед.ч.,West
B2,за́падный,"-ая, -ое, -ые",western
B2,за́пах,,smell
B2,запи́ска,р.п. мн.ч. запи́сок,note
B2,запи́сывать,"нсв I — записа́ть (запишу́, запи́шешь) св 1) что? — записа́ть ле́кцию 2) что? — записа́ть му́зыку, фильм 3) кого? — записа́ть дру́га на экску́рсию","to write down, to record, to sign up 1) to write down a lecture 2) to record music, a film 3) to sign up friend for the excursion"
B2,запла́кать,"св (запла́чу, запла́чешь)",to begin to cry
B2,запове́дник,,(natural) reserve
B2,запомина́ть,нсв — запо́мнить св II,to memorize
B2,запре́т,,prohibition
B2,запреща́ть,"нсв I — запрети́ть св (запрещу́, запрети́шь) + инф.",to forbid
B2,зараба́тывать,нсв I — зарабо́тать св I,to earn
B2,заража́ть,"(заража́ю, заража́ешь) нсв I — зарази́ть (заражу́, зарази́шь) св II",to infect
B2,заража́ться,"нсв I — зарази́ться (заражу́сь, зарази́шься) св II","to catch, to get (an illness)"
B2,зара́нее,,in advance
B2,зарпла́та,,salary
B2,зарубе́жный,"(-ая, -ое, -ые)",foreign
B2,заседа́ние,,"sitting, meeting"
B2,засмея́ться,"св (засмею́сь, засмеёшься)",to begin to laugh
B2,засмотре́ться,св II,to be carried away (by the sight of)
B2,застёгивать,нсв I — застегну́ть св I,"to button up, to hook up, to clasp"
B2,застёгиваться,нсв I — застегну́ться св I,to fasten
B2,засыпа́ть,нсв I — засну́ть св I,to fall asleep
B2,зате́м,,after
B2,заходи́ть,"нсв (захожу́, захо́дишь) — зайти́ (зайду́, зайдёшь; прош.вр. зашёл, зашла́, зашли́) св","to call, to drop in"
B2,захоте́ть,"св (захочу́, захо́чешь) + инф.","to want, to wish"
B2,заче́м,,what for
B2,зачёт,,test
B2,зачи́тываться,нсв I — зачита́ться св I,to be absorbed in a book
B2,защища́ть,"нсв I — защити́ть св (защищу́, защити́шь)",to defend
B2,защи́тник,,"defender, protector"
B2,заявле́ние,,statement
B2,заявля́ть,"нсв I — заяви́ть (заявлю́, зая́вишь) св II","to declare, to announce, to claim"
B2,за́яц,р.п. ед.ч. за́йца; мн.ч. за́йцы,hare
B2,звать 1,только нсв I — Его́ зову́т Андре́й.,to call — His name is Andrew.
B2,звать 2,"нсв (зову́, зовёшь) — позва́ть (позову́, позовёшь) св",to call
B2,звезда́,,star
B2,зверь,,"animal, beast"
B2,звони́ть,позвони́ть св II,"to ring, to call"
B2,звоно́к,р.п. ед. ч. звонка́,bell
B2,звук,,sound
B2,звуча́ть,нсв II — прозвуча́ть св II,to sound
B2,зда́ние,,building
B2,здесь,,here
B2,здоро́в,"(-а, -о, -ы) кр.ф., прил. здоро́вый (-ая, -ое, -ые)",healthy
B2,здоро́ваться,нсв I — поздоро́ваться св I,to greet
B2,здоро́вый,"(-ая, -ое, -ые)",healthy
B2,здоро́вье,только ед.ч.,healt
B2,здра́вствуй(те),,hello
